!x(deg/Myr) y(deg/Myr) z(deg/Myr)
9.63637e-01 5.37387e-01 9.83526e-01
1.31933e+00 7.48103e-01 1.33768e+00
8.44167e-01 4.25684e-01 8.72501e-01
1.39760e+00 7.89951e-01 1.40000e+00
1.09539e+00 6.06631e-01 1.13639e+00
9.93111e-01 5.19796e-01 1.00059e+00
1.11925e+00 6.01096e-01 1.12722e+00
8.79354e-01 4.52490e-01 9.04413e-01
1.34112e+00 7.63493e-01 1.34613e+00
8.92129e-01 4.63753e-01 9.30265e-01
1.03101e+00 5.44699e-01 1.03832e+00
1.21550e+00 6.86370e-01 1.24100e+00
1.13391e+00 6.19500e-01 1.13494e+00
6.57374e-01 3.16712e-01 6.74745e-01
1.08946e+00 6.05990e-01 1.09919e+00
8.09833e-01 4.13026e-01 8.39035e-01
1.25042e+00 6.98513e-01 1.27524e+00
9.76065e-01 5.20780e-01 9.99735e-01
1.14641e+00 6.22037e-01 1.15856e+00
9.56948e-01 5.21529e-01 9.85451e-01
1.38131e+00 7.87954e-01 1.40128e+00
1.37310e+00 7.85167e-01 1.38895e+00
1.48233e+00 8.48068e-01 1.48057e+00
9.55669e-01 5.02625e-01 9.69397e-01
9.85343e-01 5.14457e-01 1.01564e+00
7.42931e-01 3.66968e-01 7.55231e-01
1.24453e+00 7.01894e-01 1.26265e+00
9.89844e-01 5.33174e-01 1.00515e+00
1.30683e+00 7.26776e-01 1.30070e+00
1.31013e+00 7.28882e-01 1.30553e+00
9.63491e-01 5.01687e-01 9.65134e-01
1.14117e+00 6.22009e-01 1.14029e+00
8.76158e-01 4.58935e-01 8.93410e-01
1.09745e+00 5.99263e-01 1.10927e+00
1.12791e+00 6.21612e-01 1.14069e+00
1.31404e+00 7.38520e-01 1.33956e+00
9.46604e-01 4.95942e-01 9.62995e-01
1.16814e+00 6.45006e-01 1.16197e+00
1.29396e+00 7.21275e-01 1.30621e+00
9.80060e-01 5.21032e-01 9.83288e-01
9.32032e-01 4.73868e-01 9.38769e-01
8.70438e-01 4.42784e-01 8.72896e-01
9.05364e-01 4.53443e-01 9.10261e-01
1.38439e+00 7.94488e-01 1.40470e+00
1.40585e+00 7.85990e-01 1.40267e+00
8.87278e-01 4.54190e-01 9.15350e-01
1.02534e+00 5.49910e-01 1.03221e+00
1.24734e+00 6.95848e-01 1.26260e+00
1.30301e+00 7.43708e-01 1.31392e+00
1.15210e+00 6.37771e-01 1.17159e+00
7.92207e-01 4.04205e-01 8.06828e-01
1.00213e+00 5.36774e-01 1.01118e+00
1.01730e+00 5.44491e-01 1.02459e+00
1.27245e+00 7.09084e-01 1.26103e+00
1.21850e+00 6.64865e-01 1.22276e+00
9.32476e-01 4.81712e-01 9.55817e-01
9.26992e-01 4.91150e-01 9.51894e-01
8.21697e-01 4.11058e-01 8.42044e-01
1.16085e+00 6.33264e-01 1.18039e+00
1.10311e+00 5.93011e-01 1.12185e+00
1.00013e+00 5.30106e-01 1.01231e+00
1.10747e+00 6.10843e-01 1.12061e+00
1.34625e+00 7.58562e-01 1.36216e+00
1.20793e+00 6.63227e-01 1.21010e+00
1.32059e+00 7.60996e-01 1.32851e+00
1.22912e+00 6.90703e-01 1.23362e+00
1.15442e+00 6.21681e-01 1.16384e+00
1.39455e+00 8.01194e-01 1.40349e+00
1.17191e+00 6.49955e-01 1.18070e+00
1.12557e+00 6.06624e-01 1.13698e+00
1.29651e+00 7.24038e-01 1.31711e+00
1.01895e+00 5.58626e-01 1.02220e+00
1.05930e+00 5.57469e-01 1.07650e+00
9.60132e-01 5.01249e-01 9.64407e-01
1.38922e+00 7.97300e-01 1.40367e+00
1.34538e+00 7.54653e-01 1.35188e+00
6.77772e-01 3.32257e-01 7.02522e-01
1.05102e+00 5.76411e-01 1.05685e+00
9.79077e-01 5.34111e-01 1.01049e+00
1.10126e+00 6.15735e-01 1.11828e+00
1.41141e+00 8.04380e-01 1.42663e+00
8.35021e-01 4.17426e-01 8.43331e-01
9.53580e-01 5.05693e-01 9.87480e-01
8.18400e-01 4.00163e-01 8.27094e-01
1.00283e+00 5.16651e-01 1.01049e+00
1.22833e+00 6.76215e-01 1.24468e+00
9.34143e-01 4.87002e-01 9.53577e-01
1.40121e+00 8.13596e-01 1.40168e+00
7.75948e-01 3.96547e-01 7.95194e-01
8.85736e-01 4.59517e-01 9.11276e-01
1.15265e+00 6.42814e-01 1.16850e+00
1.09287e+00 5.98269e-01 1.09349e+00
1.36923e+00 7.73295e-01 1.38096e+00
1.24198e+00 6.88471e-01 1.24236e+00
1.09332e+00 5.92787e-01 1.09426e+00
1.18304e+00 6.47218e-01 1.19954e+00
1.07367e+00 5.75191e-01 1.08554e+00
7.48379e-01 3.70417e-01 7.70436e-01
8.96879e-01 4.59118e-01 9.08211e-01
1.08931e+00 5.86821e-01 1.09955e+00
1.20824e+00 6.87507e-01 1.24002e+00
1.15727e+00 6.40039e-01 1.16613e+00
1.03499e+00 5.48828e-01 1.04364e+00
1.10334e+00 5.97515e-01 1.10581e+00
1.09254e+00 5.93960e-01 1.10694e+00
1.02280e+00 5.47257e-01 1.03467e+00
1.01664e+00 5.41631e-01 1.02839e+00
1.16439e+00 6.56253e-01 1.19689e+00
1.03537e+00 5.57931e-01 1.04726e+00
1.19003e+00 6.56356e-01 1.19033e+00
9.14708e-01 4.79308e-01 9.32273e-01
1.16690e+00 6.39253e-01 1.17848e+00
9.94561e-01 5.31710e-01 9.97976e-01
1.16153e+00 6.41397e-01 1.18602e+00
1.10013e+00 5.99620e-01 1.11483e+00
1.00022e+00 5.40971e-01 1.01808e+00
1.25668e+00 6.97625e-01 1.26132e+00
1.53637e+00 8.75763e-01 1.52852e+00
1.02329e+00 5.32926e-01 1.02311e+00
8.96960e-01 4.66669e-01 9.14257e-01
8.51844e-01 4.54244e-01 8.71221e-01
9.54339e-01 4.98386e-01 9.72936e-01
1.18225e+00 6.70526e-01 1.19701e+00
1.02535e+00 5.44627e-01 1.04023e+00
1.26443e+00 6.99152e-01 1.26418e+00
1.12359e+00 6.14662e-01 1.13260e+00
1.13775e+00 6.18258e-01 1.14569e+00
8.64856e-01 4.47506e-01 8.87892e-01
1.10410e+00 5.99397e-01 1.11381e+00
1.19584e+00 6.63377e-01 1.20553e+00
1.13197e+00 6.32753e-01 1.13530e+00
1.01917e+00 5.46866e-01 1.03101e+00
1.14071e+00 6.23244e-01 1.16029e+00
9.04632e-01 4.75646e-01 9.24891e-01
1.21282e+00 6.93985e-01 1.23743e+00
1.13227e+00 6.21346e-01 1.15500e+00
1.02878e+00 5.63270e-01 1.05412e+00
1.13494e+00 6.28189e-01 1.14499e+00
1.14443e+00 6.27689e-01 1.14850e+00
1.25538e+00 6.99564e-01 1.25635e+00
1.09187e+00 5.97673e-01 1.08924e+00
1.18354e+00 6.54815e-01 1.19375e+00
1.14816e+00 6.13617e-01 1.13873e+00
1.28466e+00 7.11404e-01 1.27258e+00
1.29626e+00 7.30985e-01 1.29626e+00
9.02162e-01 4.70875e-01 9.18748e-01
1.33211e+00 7.53658e-01 1.33294e+00
1.02303e+00 5.52360e-01 1.03684e+00
8.17189e-01 4.13068e-01 8.44648e-01
1.21228e+00 6.65929e-01 1.23298e+00
1.18913e+00 6.57586e-01 1.19214e+00
1.04224e+00 5.54834e-01 1.06798e+00
1.39946e+00 7.91490e-01 1.40151e+00
9.50297e-01 4.96765e-01 9.56320e-01
1.12447e+00 6.19727e-01 1.14457e+00
1.04706e+00 5.69149e-01 1.06204e+00
1.39127e+00 7.92509e-01 1.39727e+00
1.04340e+00 5.68508e-01 1.06098e+00
1.03404e+00 5.47790e-01 1.05780e+00
1.06831e+00 5.98185e-01 1.10151e+00
1.17436e+00 6.54840e-01 1.19372e+00
1.18797e+00 6.50777e-01 1.20149e+00
1.04071e+00 5.54506e-01 1.04581e+00
1.08688e+00 5.99963e-01 1.09803e+00
1.06465e+00 5.70012e-01 1.06418e+00
1.05224e+00 5.58547e-01 1.06525e+00
1.21635e+00 6.71137e-01 1.21958e+00
1.05684e+00 5.85923e-01 1.08756e+00
1.29128e+00 7.27032e-01 1.29276e+00
1.09385e+00 5.95703e-01 1.12019e+00
1.22537e+00 6.70260e-01 1.22900e+00
1.06112e+00 5.75155e-01 1.08019e+00
1.00445e+00 5.39954e-01 1.02447e+00
1.17571e+00 6.63355e-01 1.19305e+00
1.24367e+00 7.11519e-01 1.26236e+00
1.06975e+00 5.84693e-01 1.09133e+00
1.07878e+00 5.85235e-01 1.09278e+00
8.62265e-01 4.52783e-01 8.93158e-01
9.82052e-01 5.21550e-01 9.89349e-01
1.10906e+00 6.07560e-01 1.12655e+00
1.26418e+00 7.18532e-01 1.27804e+00
1.25309e+00 7.00154e-01 1.26144e+00
9.43768e-01 4.93316e-01 9.43804e-01
1.34991e+00 7.62986e-01 1.36849e+00
1.27837e+00 7.36099e-01 1.30142e+00
1.23600e+00 6.83757e-01 1.24318e+00
9.90512e-01 5.27046e-01 1.00835e+00
1.04830e+00 5.66478e-01 1.07858e+00
9.58426e-01 5.22718e-01 9.84655e-01
1.03909e+00 5.63848e-01 1.04903e+00
1.39831e+00 7.91337e-01 1.40926e+00
9.51324e-01 4.98619e-01 9.76400e-01
1.09502e+00 6.00570e-01 1.10239e+00
1.09986e+00 5.90853e-01 1.10599e+00
1.29630e+00 7.34163e-01 1.30432e+00
8.86493e-01 4.45135e-01 8.96680e-01
1.03744e+00 5.46959e-01 1.04135e+00
1.12683e+00 5.97202e-01 1.13339e+00
1.26919e+00 7.13786e-01 1.28498e+00
1.41687e+00 7.97552e-01 1.41535e+00
1.14093e+00 6.25219e-01 1.16351e+00
1.09922e+00 6.00279e-01 1.10788e+00
1.63789e+00 9.47322e-01 1.61987e+00
9.20873e-01 4.72581e-01 9.21124e-01
7.72288e-01 3.79090e-01 8.10670e-01
1.23717e+00 6.80169e-01 1.25289e+00
1.36685e+00 7.86600e-01 1.37509e+00
9.94653e-01 5.18220e-01 1.00785e+00
1.16706e+00 6.41446e-01 1.16901e+00
1.17448e+00 6.44224e-01 1.18808e+00
1.26703e+00 7.10740e-01 1.26308e+00
1.66139e+00 9.53319e-01 1.65518e+00
1.16978e+00 6.51564e-01 1.17431e+00
1.23461e+00 6.74588e-01 1.24020e+00
1.49815e+00 8.62172e-01 1.51014e+00
1.25096e+00 6.96979e-01 1.25122e+00
1.17645e+00 6.56424e-01 1.18450e+00
1.16549e+00 6.27897e-01 1.16956e+00
1.04111e+00 5.70940e-01 1.05814e+00
9.77286e-01 5.34610e-01 9.95834e-01
9.80279e-01 5.17577e-01 9.93389e-01
9.74622e-01 5.16652e-01 9.79092e-01
1.24169e+00 7.08664e-01 1.26723e+00
1.04910e+00 5.63843e-01 1.06455e+00
1.15076e+00 6.25715e-01 1.17515e+00
9.20454e-01 4.86362e-01 9.39029e-01
1.11257e+00 6.06040e-01 1.12945e+00
8.53565e-01 4.52291e-01 8.80212e-01
1.06679e+00 5.84808e-01 1.07963e+00
1.39703e+00 8.03917e-01 1.40678e+00
1.00925e+00 5.30204e-01 1.02937e+00
9.66537e-01 5.10034e-01 9.84365e-01
1.08320e+00 5.92920e-01 1.08697e+00
1.12681e+00 6.18533e-01 1.13784e+00
1.16595e+00 6.41401e-01 1.18333e+00
9.46504e-01 5.17472e-01 9.64516e-01
8.82874e-01 4.45291e-01 8.92534e-01
1.34502e+00 7.62803e-01 1.34708e+00
9.05672e-01 4.67369e-01 9.19844e-01
1.18027e+00 6.43477e-01 1.18737e+00
1.11343e+00 6.07197e-01 1.12463e+00
9.45537e-01 4.89601e-01 9.64941e-01
1.01190e+00 5.40986e-01 1.02573e+00
1.06394e+00 5.69878e-01 1.06537e+00
1.14342e+00 6.29078e-01 1.14906e+00
1.44445e+00 8.37284e-01 1.45054e+00
1.30270e+00 7.21680e-01 1.31023e+00
8.00858e-01 4.09712e-01 8.13955e-01
1.31796e+00 7.40432e-01 1.33433e+00
1.01512e+00 5.43311e-01 1.02561e+00
9.81494e-01 5.13755e-01 9.97065e-01
1.19831e+00 6.64103e-01 1.21048e+00
1.23374e+00 6.93013e-01 1.24139e+00
1.14179e+00 6.25112e-01 1.14752e+00
1.30806e+00 7.26813e-01 1.29999e+00
1.28589e+00 7.12710e-01 1.26790e+00
9.27856e-01 4.92289e-01 9.38621e-01
8.61712e-01 4.36875e-01 8.73092e-01
1.11047e+00 5.98479e-01 1.12525e+00
1.16026e+00 6.22185e-01 1.16983e+00
9.91708e-01 5.34935e-01 1.01321e+00
8.96125e-01 4.46388e-01 9.14567e-01
1.33497e+00 7.36397e-01 1.34570e+00
1.20954e+00 6.68641e-01 1.23194e+00
1.03050e+00 5.41632e-01 1.02603e+00
9.12087e-01 4.63542e-01 9.10106e-01
1.18447e+00 6.51787e-01 1.19546e+00
9.38544e-01 5.00297e-01 9.50037e-01
9.54771e-01 5.01665e-01 9.59651e-01
9.92625e-01 5.26306e-01 1.01308e+00
1.09984e+00 6.03614e-01 1.10579e+00
9.13082e-01 4.74163e-01 9.26956e-01
1.00045e+00 5.27773e-01 1.00284e+00
1.16621e+00 6.44294e-01 1.18183e+00
1.29516e+00 7.33736e-01 1.31308e+00
1.08818e+00 5.80318e-01 1.10391e+00
1.01317e+00 5.49239e-01 1.03775e+00
1.16930e+00 6.57934e-01 1.19876e+00
1.41311e+00 7.95288e-01 1.41942e+00
1.31137e+00 7.20177e-01 1.31287e+00
1.28093e+00 7.11869e-01 1.29285e+00
1.09334e+00 5.89996e-01 1.10481e+00
1.11910e+00 6.05372e-01 1.12635e+00
1.31854e+00 7.43359e-01 1.33153e+00
1.02295e+00 5.61357e-01 1.05319e+00
8.05687e-01 4.04568e-01 8.18084e-01
1.26381e+00 7.15822e-01 1.27060e+00
1.08458e+00 5.81084e-01 1.09478e+00
1.09507e+00 6.00775e-01 1.08894e+00
1.42473e+00 8.09586e-01 1.42556e+00
1.33079e+00 7.50991e-01 1.34974e+00
1.02494e+00 5.52685e-01 1.04216e+00
7.74480e-01 3.84282e-01 8.14373e-01
9.42070e-01 4.83203e-01 9.59536e-01
1.09746e+00 5.92456e-01 1.10686e+00
1.24568e+00 7.07870e-01 1.27638e+00
9.27430e-01 4.76512e-01 9.52662e-01
8.41141e-01 4.34095e-01 8.72180e-01
1.03466e+00 5.71414e-01 1.05051e+00
1.09268e+00 6.08217e-01 1.12069e+00
9.71627e-01 5.21436e-01 9.83171e-01
1.12431e+00 6.19521e-01 1.14199e+00
1.26310e+00 7.01012e-01 1.25714e+00
1.45681e+00 8.37842e-01 1.48140e+00
1.06154e+00 5.82715e-01 1.08427e+00
7.69548e-01 3.82493e-01 7.88775e-01
1.07097e+00 5.86789e-01 1.09847e+00
9.08399e-01 4.82748e-01 9.24033e-01
1.10368e+00 6.02471e-01 1.11056e+00
1.37885e+00 7.85060e-01 1.38643e+00
1.36863e+00 7.75716e-01 1.36163e+00
1.18863e+00 6.61872e-01 1.20268e+00
1.09413e+00 5.94438e-01 1.11336e+00
1.00597e+00 5.28895e-01 1.02959e+00
1.11565e+00 6.01999e-01 1.14358e+00
1.21728e+00 6.65399e-01 1.22095e+00
1.18501e+00 6.59519e-01 1.19903e+00
1.16660e+00 6.27544e-01 1.16968e+00
1.08517e+00 5.85393e-01 1.09431e+00
1.22343e+00 6.96874e-01 1.24655e+00
9.31148e-01 5.02542e-01 9.60603e-01
1.25362e+00 6.95930e-01 1.27656e+00
1.14077e+00 6.27253e-01 1.14248e+00
1.27848e+00 7.09464e-01 1.26692e+00
1.54907e+00 8.93612e-01 1.53839e+00
1.37292e+00 7.71164e-01 1.37868e+00
9.72345e-01 5.11493e-01 9.81173e-01
9.20324e-01 4.79506e-01 9.41517e-01
1.20116e+00 6.58905e-01 1.21476e+00
8.86774e-01 4.69645e-01 9.03112e-01
7.88095e-01 3.94967e-01 8.15916e-01
1.43568e+00 8.32341e-01 1.44811e+00
1.28916e+00 7.25213e-01 1.30042e+00
1.13440e+00 6.20926e-01 1.15137e+00
1.40496e+00 8.02725e-01 1.40840e+00
1.00396e+00 5.34452e-01 1.00618e+00
9.89309e-01 5.32497e-01 1.00217e+00
1.41214e+00 8.00305e-01 1.41114e+00
1.28268e+00 7.24653e-01 1.28514e+00
1.13236e+00 6.13692e-01 1.13411e+00
7.67652e-01 3.80363e-01 7.84614e-01
9.61184e-01 5.18095e-01 9.79708e-01
9.52952e-01 5.03663e-01 9.58176e-01
8.23588e-01 4.17076e-01 8.41422e-01
1.13055e+00 6.15801e-01 1.14492e+00
1.11644e+00 5.96491e-01 1.11912e+00
8.99544e-01 4.60871e-01 9.34136e-01
1.15134e+00 6.18568e-01 1.15514e+00
1.21698e+00 6.74577e-01 1.22820e+00
9.35206e-01 4.87335e-01 9.61921e-01
1.26264e+00 7.13753e-01 1.26926e+00
1.22211e+00 6.74777e-01 1.23463e+00
1.43055e+00 8.18146e-01 1.42801e+00
8.04427e-01 3.97876e-01 8.06649e-01
1.09215e+00 5.79496e-01 1.10131e+00
1.10706e+00 6.03425e-01 1.11223e+00
1.17569e+00 6.54708e-01 1.18492e+00
1.40246e+00 7.95618e-01 1.40733e+00
1.23283e+00 6.91739e-01 1.24852e+00
1.13722e+00 6.10516e-01 1.15241e+00
1.16533e+00 6.40701e-01 1.16825e+00
1.10156e+00 6.03506e-01 1.11699e+00
1.25618e+00 7.07862e-01 1.26843e+00
1.22673e+00 6.80178e-01 1.23957e+00
5.84313e-01 2.58089e-01 6.18768e-01
1.03381e+00 5.59967e-01 1.05492e+00
1.22525e+00 6.83799e-01 1.25401e+00
1.08301e+00 5.84277e-01 1.09507e+00
1.29462e+00 7.15553e-01 1.29700e+00
1.21086e+00 6.77338e-01 1.23068e+00
1.03832e+00 5.42674e-01 1.04953e+00
1.08801e+00 6.03316e-01 1.11362e+00
1.35597e+00 7.59575e-01 1.34815e+00
1.45085e+00 8.31607e-01 1.45345e+00
1.39637e+00 7.94887e-01 1.39579e+00
1.27678e+00 7.27513e-01 1.28918e+00
1.12922e+00 6.24983e-01 1.14030e+00
1.24220e+00 6.98794e-01 1.24791e+00
9.50107e-01 5.04424e-01 9.74236e-01
9.13358e-01 4.87040e-01 9.30876e-01
1.34749e+00 7.74861e-01 1.36090e+00
1.06953e+00 5.71113e-01 1.09158e+00
8.75440e-01 4.35911e-01 8.89435e-01
1.09724e+00 5.97369e-01 1.11618e+00
1.01417e+00 5.35164e-01 1.04379e+00
1.04837e+00 5.71044e-01 1.07226e+00
1.24665e+00 6.91751e-01 1.25542e+00
1.26333e+00 7.03102e-01 1.27041e+00
1.27063e+00 7.03034e-01 1.28318e+00
1.24603e+00 6.98514e-01 1.26674e+00
1.23069e+00 6.81798e-01 1.23280e+00
1.38126e+00 7.85447e-01 1.38798e+00
8.07441e-01 4.16724e-01 8.18856e-01
1.10757e+00 6.06525e-01 1.12656e+00
9.85724e-01 5.14306e-01 1.00646e+00
1.20344e+00 6.73740e-01 1.22392e+00
8.89448e-01 4.57264e-01 9.08658e-01
9.18692e-01 4.73188e-01 9.34797e-01
9.18111e-01 4.71818e-01 9.35880e-01
1.12234e+00 6.21876e-01 1.14362e+00
7.19275e-01 3.67104e-01 7.50063e-01
1.18403e+00 6.56735e-01 1.18930e+00
1.05358e+00 5.67427e-01 1.06176e+00
1.39691e+00 8.08873e-01 1.40513e+00
9.71829e-01 5.09690e-01 1.00075e+00
1.07771e+00 5.90784e-01 1.09179e+00
1.28585e+00 7.20834e-01 1.30534e+00
9.66428e-01 5.09611e-01 9.96864e-01
1.21147e+00 6.86618e-01 1.23318e+00
1.10874e+00 6.07912e-01 1.13516e+00
9.73918e-01 5.20377e-01 9.98016e-01
1.38272e+00 7.92172e-01 1.39788e+00
1.04898e+00 5.79501e-01 1.07954e+00
1.13594e+00 6.24214e-01 1.12943e+00
1.02277e+00 5.50917e-01 1.04887e+00
1.07184e+00 5.80044e-01 1.08573e+00
1.21639e+00 6.85108e-01 1.21312e+00
9.95228e-01 5.35833e-01 1.00177e+00
1.04992e+00 5.64409e-01 1.06985e+00
1.04307e+00 5.65988e-01 1.05887e+00
1.04298e+00 5.67226e-01 1.05119e+00
9.81012e-01 5.06969e-01 9.84764e-01
1.44377e+00 8.39550e-01 1.46074e+00
1.36945e+00 7.78348e-01 1.36623e+00
8.12928e-01 4.10481e-01 8.24865e-01
1.11446e+00 5.93646e-01 1.10943e+00
1.34521e+00 7.47561e-01 1.35623e+00
1.06159e+00 5.65879e-01 1.06125e+00
1.01442e+00 5.29212e-01 1.02971e+00
9.35298e-01 4.85553e-01 9.63706e-01
1.28015e+00 6.91771e-01 1.28101e+00
1.02875e+00 5.52553e-01 1.03922e+00
9.56909e-01 5.03481e-01 9.76377e-01
1.23526e+00 6.97207e-01 1.24676e+00
9.95422e-01 5.43435e-01 1.01898e+00
9.63635e-01 5.00216e-01 9.68886e-01
1.29818e+00 7.34722e-01 1.29906e+00
1.19860e+00 6.79499e-01 1.21551e+00
9.70994e-01 5.11499e-01 9.85069e-01
1.08112e+00 5.85028e-01 1.09275e+00
1.19682e+00 6.68395e-01 1.22567e+00
1.15210e+00 6.33036e-01 1.15980e+00
8.23664e-01 4.22821e-01 8.40897e-01
8.94123e-01 4.60053e-01 9.13116e-01
1.23593e+00 6.96719e-01 1.25582e+00
1.04081e+00 5.52558e-01 1.04711e+00
1.30064e+00 7.36224e-01 1.30311e+00
1.35784e+00 7.66548e-01 1.34920e+00
1.37649e+00 7.73360e-01 1.37635e+00
8.23252e-01 4.23980e-01 8.57797e-01
1.35854e+00 7.75882e-01 1.37257e+00
9.54712e-01 5.08947e-01 9.75385e-01
1.06217e+00 5.77775e-01 1.06809e+00
8.43705e-01 4.28392e-01 8.69654e-01
7.85311e-01 3.88257e-01 8.08018e-01
1.25470e+00 6.98101e-01 1.26270e+00
1.06247e+00 5.82369e-01 1.06749e+00
1.19980e+00 6.51862e-01 1.21618e+00
1.05073e+00 5.45341e-01 1.04251e+00
9.18911e-01 4.75837e-01 9.39494e-01
1.00334e+00 5.41655e-01 1.01661e+00
8.86006e-01 4.63973e-01 9.04840e-01
1.45754e+00 8.39240e-01 1.45592e+00
1.24284e+00 6.92071e-01 1.26428e+00
1.21635e+00 6.76395e-01 1.24034e+00
1.10092e+00 6.00702e-01 1.11917e+00
1.21760e+00 6.83328e-01 1.23404e+00
1.26140e+00 7.15515e-01 1.27964e+00
1.16983e+00 6.50774e-01 1.19779e+00
1.30673e+00 7.15587e-01 1.31100e+00
8.52267e-01 4.37174e-01 8.66844e-01
1.06820e+00 5.89986e-01 1.09091e+00
7.96823e-01 4.12029e-01 8.16927e-01
1.22009e+00 6.66401e-01 1.21730e+00
1.25019e+00 7.03794e-01 1.26302e+00
9.82928e-01 5.27543e-01 9.92786e-01
1.08236e+00 5.75631e-01 1.09007e+00
1.57321e+00 9.05398e-01 1.57130e+00
8.86253e-01 4.65153e-01 9.13089e-01
1.21699e+00 6.68515e-01 1.23989e+00
1.20628e+00 6.71293e-01 1.22111e+00
9.71318e-01 5.24187e-01 9.91010e-01
1.33007e+00 7.50686e-01 1.33093e+00
1.35614e+00 7.69579e-01 1.36921e+00
1.02059e+00 5.50350e-01 1.03997e+00
1.15528e+00 6.30779e-01 1.15744e+00
1.16832e+00 6.45428e-01 1.17765e+00
1.19593e+00 6.53096e-01 1.20738e+00
1.14581e+00 6.20964e-01 1.16428e+00
1.43642e+00 8.19090e-01 1.43897e+00
6.79878e-01 3.32560e-01 7.03967e-01
9.42124e-01 4.85598e-01 9.51723e-01
7.22630e-01 3.50291e-01 7.66807e-01
1.01555e+00 5.30585e-01 1.02022e+00
1.27397e+00 7.29410e-01 1.28971e+00
9.30152e-01 4.77960e-01 9.54822e-01
1.07826e+00 5.71597e-01 1.09341e+00
1.17663e+00 6.53419e-01 1.19342e+00
7.79126e-01 3.93166e-01 8.04093e-01
1.08435e+00 5.95967e-01 1.09621e+00
1.11634e+00 5.94445e-01 1.11755e+00
1.25468e+00 6.92173e-01 1.25963e+00
9.25198e-01 4.71192e-01 9.42168e-01
9.64790e-01 5.05205e-01 9.78211e-01
1.17608e+00 6.50849e-01 1.19630e+00
1.31153e+00 7.38250e-01 1.32152e+00
1.13909e+00 6.34941e-01 1.15526e+00
9.63422e-01 5.23470e-01 9.87377e-01
9.75928e-01 5.23463e-01 1.00091e+00
1.13251e+00 6.19949e-01 1.13948e+00
1.35726e+00 7.78230e-01 1.37060e+00
1.02816e+00 5.50583e-01 1.04072e+00
1.12256e+00 6.11901e-01 1.14750e+00
1.08235e+00 5.72073e-01 1.10316e+00
1.10332e+00 5.75507e-01 1.11147e+00
9.37252e-01 4.83613e-01 9.45665e-01
1.21482e+00 6.73836e-01 1.21666e+00
1.13334e+00 6.26156e-01 1.15021e+00
1.00078e+00 5.21633e-01 1.00803e+00
7.75629e-01 3.92561e-01 8.15709e-01
1.04318e+00 5.44277e-01 1.04115e+00
8.14344e-01 4.10153e-01 8.21188e-01
1.30056e+00 7.12973e-01 1.29260e+00
1.24901e+00 6.87097e-01 1.24335e+00
1.28516e+00 7.27849e-01 1.29011e+00
1.03943e+00 5.65599e-01 1.06465e+00
9.93937e-01 5.22008e-01 1.01761e+00
9.43619e-01 4.88941e-01 9.41080e-01
1.15287e+00 6.21560e-01 1.15303e+00
1.08705e+00 5.90012e-01 1.09979e+00
1.31685e+00 7.43180e-01 1.33575e+00
1.16843e+00 6.45721e-01 1.17255e+00
1.11254e+00 6.12606e-01 1.13273e+00
1.41198e+00 8.06778e-01 1.41383e+00
1.11521e+00 6.13769e-01 1.12103e+00
9.29675e-01 4.98733e-01 9.56063e-01
1.22802e+00 6.67355e-01 1.23719e+00
1.32999e+00 7.36495e-01 1.32605e+00
9.39303e-01 4.70355e-01 9.38944e-01
1.03130e+00 5.57620e-01 1.05550e+00
1.15103e+00 6.31657e-01 1.17884e+00
1.10243e+00 6.08783e-01 1.11410e+00
9.65145e-01 5.26065e-01 9.74133e-01
1.03281e+00 5.58237e-01 1.05015e+00
1.47507e+00 8.50710e-01 1.48183e+00
1.09371e+00 5.93385e-01 1.10005e+00
9.52972e-01 5.14955e-01 9.93388e-01
9.47549e-01 4.88701e-01 9.71148e-01
1.16531e+00 6.46003e-01 1.18026e+00
1.06752e+00 5.78306e-01 1.08138e+00
9.73899e-01 5.18679e-01 1.00029e+00
1.45920e+00 8.40876e-01 1.44901e+00
1.04716e+00 5.65226e-01 1.06419e+00
1.26302e+00 7.07018e-01 1.27330e+00
9.14390e-01 4.83850e-01 9.16183e-01
1.10995e+00 6.03515e-01 1.11967e+00
1.17010e+00 6.53825e-01 1.18188e+00
9.25292e-01 4.85135e-01 9.40889e-01
1.11743e+00 6.26923e-01 1.14051e+00
1.00492e+00 5.35051e-01 1.02009e+00
1.37380e+00 7.85702e-01 1.36890e+00
1.02174e+00 5.39116e-01 1.03515e+00
1.09155e+00 5.99085e-01 1.10297e+00
1.00377e+00 5.38619e-01 1.00518e+00
1.00968e+00 5.25324e-01 1.02040e+00
1.18810e+00 6.46071e-01 1.18735e+00
9.53637e-01 5.01778e-01 9.68672e-01
1.20368e+00 6.63165e-01 1.20585e+00
1.01843e+00 5.52335e-01 1.05071e+00
1.10851e+00 6.00314e-01 1.12313e+00
1.35878e+00 7.66672e-01 1.35867e+00
9.04271e-01 4.79955e-01 9.28869e-01
7.26043e-01 3.56507e-01 7.60700e-01
9.37428e-01 4.88596e-01 9.41544e-01
1.25915e+00 7.04150e-01 1.27359e+00
8.66253e-01 4.47454e-01 8.74796e-01
1.06472e+00 5.76343e-01 1.07595e+00
9.70011e-01 5.14392e-01 9.96698e-01
1.02302e+00 5.52157e-01 1.05837e+00
1.20913e+00 6.72855e-01 1.21448e+00
1.12799e+00 6.12351e-01 1.13178e+00
1.14386e+00 6.28271e-01 1.16167e+00
